Identifier,BACKGROUND,LINE,GENOTYPE,SEX,RawCoord1,RawCoord2,RawCoord3,RawCoord4,RawCoord5,RawCoord6,RawCoord7,RawCoord8,RawCoord9,RawCoord10,RawCoord11,RawCoord12,RawCoord13,RawCoord14,RawCoord15,RawCoord16,RawCoord17,RawCoord18,Centroid Size,Log Centroid Size
Ore_02513_p_F_00001.jpg,Ore,2513,p,F,677,262,625,386,671,452,525,555,537,576,415,638,1011,548,1111,358,1056,288,819.6465362853,6.708873194
Ore_02513_p_F_00002.jpg,Ore,2513,p,F,668,125,630,242,673,301,542,406,555,426,455,485,974,370,1065,188,1008,126,742.0729224424,6.6094475166
Ore_02513_p_F_00003.jpg,Ore,2513,p,F,777,216,704,326,729,389,590,450,598,472,477,506,1012,526,1147,379,1106,302,739.4413807433,6.6058950102
Ore_02513_p_F_00004.jpg,Ore,2513,p,F,574,229,555,352,600,414,483,529,498,546,393,625,935,450,1011,247,941,192,786.0405700584,6.6670084069
Ore_02513_p_F_00005.jpg,Ore,2513,p,F,675,318,672,458,734,507,633,650,652,668,556,767,1080,485,1123,264,1042,212,824.276652587,6.714506217
Ore_02513_p_F_00006.jpg,Ore,2513,p,F,439,402,509,497,587,501,589,676,616,674,598,800,846,281,744,91,649,105,788.7954248233,6.6705070031
Ore_02513_p_F_00007.jpg,Ore,2513,p,F,573,223,573,342,633,397,521,540,544,555,445,648,970,386,1017,173,939,121,807.5376840192,6.6939897215
Ore_02513_p_F_00008.jpg,Ore,2513,p,F,686,201,634,331,679,400,527,506,544,528,413,595,1037,477,1136,288,1074,216,852.4000104281,6.7480559125
Ore_02513_p_F_00009.jpg,Ore,2513,p,F,721,205,683,337,731,398,592,524,607,542,492,620,1083,436,1161,244,1092,180,833.1311754793,6.7251911033
Ore_02513_p_F_00010.jpg,Ore,2513,p,F,665,216,628,335,671,399,543,499,559,518,446,582,988,469,1083,280,1023,212,767.065838113,6.6425726362
Ore_02513_p_M_00001.jpg,Ore,2513,p,M,621,360,579,490,627,541,497,647,509,665,410,724,942,608,1029,423,969,358,756.7687155855,6.6290576791
Ore_02513_p_M_00002.jpg,Ore,2513,p,M,628,227,614,346,660,386,565,502,580,514,503,583,950,408,1007,216,931,163,682.9363074255,6.5264016011
Ore_02513_p_M_00003.jpg,Ore,2513,p,M,611,220,610,345,656,390,582,506,599,517,531,597,966,359,995,165,917,119,700.9468199831,6.5524320211
Ore_02513_p_M_00004.jpg,Ore,2513,p,M,633,267,588,391,630,445,509,542,523,560,424,620,935,513,1025,339,964,273,727.2570995796,6.5892800596
Ore_02513_p_M_00005.jpg,Ore,2513,p,M,614,271,618,387,667,417,591,540,610,550,539,632,950,387,976,198,899,161,668.6969085883,6.505330906
Ore_02513_p_M_00006.jpg,Ore,2513,p,M,805,166,727,263,748,326,600,370,603,392,491,409,991,503,1137,375,1108,288,708.8025896617,6.5635770529
Ore_02513_p_M_00007.jpg,Ore,2513,p,M,691,272,651,388,687,437,566,530,578,545,487,598,980,516,1073,343,1010,276,700.984228702,6.5524853885
Ore_02513_p_M_00008.jpg,Ore,2513,p,M,614,191,608,314,658,360,570,483,588,495,506,580,965,353,1008,157,938,108,718.7213955661,6.5774737938
Ore_02513_p_M_00009.jpg,Ore,2513,p,M,576,233,609,344,666,361,627,493,648,498,603,597,928,258,905,76,823,58,656.2177822779,6.486492719
Ore_02513_p_M_00010.jpg,Ore,2513,p,M,527,278,542,397,599,422,529,554,546,563,483,651,881,374,892,180,810,147,679.4834639473,6.5213328977
Ore_02513_w_F_00001.jpg,Ore,2513,w,F,784,213,664,281,663,358,482,346,482,373,351,345,878,636,1078,556,1079,464,826.7428728316,6.7174937311
Ore_02513_w_F_00002.jpg,Ore,2513,w,F,573,308,607,433,677,460,621,621,644,629,579,754,995,337,978,122,891,98,807.2200581144,6.6935963177
Ore_02513_w_F_00003.jpg,Ore,2513,w,F,783,260,693,357,712,424,553,460,557,483,437,494,962,620,1127,492,1099,407,752.401783919,6.6232704684
Ore_02513_w_F_00004.jpg,Ore,2513,w,F,778,166,705,270,733,341,572,399,580,424,443,451,1027,509,1177,358,1136,272,798.6140772892,6.6828778219
Ore_02513_w_F_00005.jpg,Ore,2513,w,F,715,278,681,403,725,472,583,588,597,608,481,679,1080,523,1165,333,1103,269,836.2330881864,6.7289073878
Ore_02513_w_F_00006.jpg,Ore,2513,w,F,545,273,606,379,682,383,663,550,687,551,657,672,942,205,873,13,794,10,756.391579952,6.628559205
Ore_02513_w_F_00007.jpg,Ore,2513,w,F,704,252,652,370,690,442,539,533,548,555,431,607,1017,555,1145,374,1086,297,818.6332783637,6.707636216
Ore_02513_w_F_00008.jpg,Ore,2513,w,F,786,202,692,298,708,379,518,416,524,444,399,454,988,597,1165,470,1137,378,842.1720594853,6.7359843395
Ore_02513_w_F_00009.jpg,Ore,2513,w,F,470,325,538,443,615,446,597,625,621,627,588,762,892,268,826,53,734,51,807.8206621659,6.6943400811
Ore_02513_w_F_00010.jpg,Ore,2513,w,F,623,451,656,571,721,599,669,750,690,757,631,871,1016,495,1003,289,917,265,747.7814594593,6.6171107688
Ore_02513_w_M_00001.jpg,Ore,2513,w,M,286,221,326,342,394,359,351,522,370,529,329,636,688,232,657,31,563,14,754.1446958126,6.6255842539
Ore_02513_w_M_00002.jpg,Ore,2513,w,M,594,249,594,375,642,417,560,546,578,559,507,645,950,385,986,188,910,141,726.2921053008,6.5879522828
Ore_02513_w_M_00003.jpg,Ore,2513,w,M,698,267,678,379,715,415,625,512,636,524,566,584,985,444,1053,278,996,224,634.3912217411,6.4526658331
Ore_02513_w_M_00004.jpg,Ore,2513,w,M,653,304,612,416,650,465,538,547,546,563,455,613,928,547,1026,380,972,316,675.6822066952,6.5157228571
Ore_02513_w_M_00005.jpg,Ore,2513,w,M,769,371,658,398,647,453,518,409,513,427,431,385,728,704,911,694,933,615,627.4048843362,6.4415920808
Ore_02513_w_M_00006.jpg,Ore,2513,w,M,752,272,636,307,609,364,477,322,467,340,370,291,723,652,920,634,941,551,709.7700723161,6.5649410758
Ore_02513_w_M_00007.jpg,Ore,2513,w,M,588,353,552,468,588,524,468,620,478,636,381,693,890,596,978,426,916,358,716.3334108888,6.5741457162
Ore_02513_w_M_00008.jpg,Ore,2513,w,M,591,3,527,118,554,181,412,258,424,279,310,319,858,313,986,159,938,76,762.7645624816,6.6369494155
Ore_02513_w_M_00009.jpg,Ore,2513,w,M,553,226,576,347,636,365,582,506,600,514,549,607,917,277,908,86,826,63,692.0332361961,6.5396339836
Ore_02513_w_M_00010.jpg,Ore,2513,w,M,503,401,611,435,660,402,742,517,760,506,807,596,747,132,589,35,523,86,662.0421268906,6.4953291897
Ore_03045_p_F_00001.jpg,Ore,3045,p,F,692,433,624,548,660,618,502,694,512,716,385,760,944,757,1086,593,1047,517,782.1728993288,6.662075815
Ore_03045_p_F_00002.jpg,Ore,3045,p,F,711,239,667,360,711,417,584,512,597,527,483,589,988,503,1107,318,1055,252,732.5448791712,6.5965246075
Ore_03045_p_F_00003.jpg,Ore,3045,p,F,746,261,705,384,751,438,633,532,645,548,533,615,1039,517,1146,327,1095,270,730.3863513389,6.5935736425
Ore_03045_p_F_00004.jpg,Ore,3045,p,F,775,223,732,343,779,396,646,490,660,509,545,566,1059,482,1174,298,1122,231,736.6078407885,6.6020556485
Ore_03045_p_F_00005.jpg,Ore,3045,p,F,714,247,659,375,702,432,576,520,590,540,473,597,994,521,1109,335,1063,275,744.879259418,6.6132221373
Ore_03045_p_F_00006.jpg,Ore,3045,p,F,696,228,654,346,698,400,566,492,576,513,470,572,968,486,1085,302,1032,239,723.0646198262,6.5834985955
Ore_03045_p_F_00007.jpg,Ore,3045,p,F,782,149,737,276,786,331,651,425,667,446,548,507,1072,421,1185,234,1140,173,749.847836416,6.6198703012
Ore_03045_p_F_00008.jpg,Ore,3045,p,F,680,254,635,373,683,418,561,504,574,521,467,578,935,511,1045,337,993,271,674.9520147553,6.5146415991
Ore_03045_p_F_00009.jpg,Ore,3045,p,F,718,270,676,393,721,450,592,551,609,569,491,637,1012,530,1115,342,1065,281,744.9805366585,6.6133580927
Ore_03045_p_M_00001.jpg,Ore,3045,p,M,740,462,677,557,701,609,596,654,603,669,503,697,903,739,1044,595,1016,537,595.3533031365,6.3891550161
Ore_03045_p_M_00002.jpg,Ore,3045,p,M,809,219,769,331,807,379,692,456,702,472,599,521,1039,475,1146,318,1077,221,628.7461950404,6.4437276698
Ore_03045_w_F_00001.jpg,Ore,3045,w,F,515,264,545,391,615,410,558,565,583,573,522,684,919,302,903,99,821,71,762.8864776477,6.637109236
Ore_03045_w_F_00002.jpg,Ore,3045,w,F,554,370,527,497,579,545,464,657,483,674,378,752,903,575,965,388,903,331,752.9469510604,6.6239947752
Ore_03045_w_F_00003.jpg,Ore,3045,w,F,609,299,585,420,630,473,520,581,536,596,431,673,942,514,1023,324,963,266,744.9507067958,6.6133180508
Ore_03045_w_F_00004.jpg,Ore,3045,w,F,659,286,621,408,669,461,539,564,551,582,447,642,981,536,1083,358,1025,290,762.0711544498,6.6360399299
Ore_03045_w_F_00005.jpg,Ore,3045,w,F,869,510,808,630,841,694,709,776,721,796,597,848,1165,804,1284,638,1235,563,782.6034897841,6.662626169
Ore_03045_w_F_00006.jpg,Ore,3045,w,F,542,203,519,334,569,388,458,506,475,524,372,603,901,412,974,215,906,158,780.0007122504,6.6592948328
Ore_03045_w_F_00007.jpg,Ore,3045,w,F,681,279,645,400,693,458,560,565,576,584,459,651,1017,533,1119,345,1058,279,788.897402145,6.6706362771
Ore_03045_w_F_00008.jpg,Ore,3045,w,F,672,201,632,322,673,381,542,484,557,503,446,569,992,460,1096,278,1038,212,775.2566600094,6.6531941487
Ore_03045_w_F_00009.jpg,Ore,3045,w,F,683,287,630,412,674,473,527,567,539,590,419,646,1002,572,1110,397,1062,323,804.0889945218,6.6897099528
Ore_03045_w_M_00001.jpg,Ore,3045,w,M,676,478,602,579,622,639,489,691,497,711,379,738,881,790,1020,649,983,570,701.1717177538,6.5527528182
Ore_03045_w_M_00002.jpg,Ore,3045,w,M,853,195,811,305,841,357,724,441,737,457,636,509,1125,442,1227,283,1176,214,690.4555661944,6.5373516206
Ore_03045_w_M_00003.jpg,Ore,3045,w,M,692,144,651,246,681,298,568,373,577,389,481,433,940,396,1050,237,1001,173,654.6880512461,6.4841588645
Ore_03045_w_M_00004.jpg,Ore,3045,w,M,813,366,739,467,759,525,626,578,634,599,519,625,1020,678,1159,535,1119,456,701.0542854238,6.552585324
Ore_03045_w_M_00005.jpg,Ore,3045,w,M,754,487,723,597,760,644,656,731,666,748,585,799,1035,709,1124,544,1066,480,657.55118094,6.4885226028
Ore_03045_w_M_00006.jpg,Ore,3045,w,M,712,472,675,585,710,630,606,717,617,733,530,791,989,689,1080,523,1022,461,667.4545344483,6.5034712748
Ore_03045_w_M_00007.jpg,Ore,3045,w,M,591,297,561,412,600,453,502,544,514,559,422,621,875,507,962,332,899,273,662.2958385629,6.4957123422
Ore_03045_w_M_00008.jpg,Ore,3045,w,M,752,282,705,403,744,457,628,550,639,569,542,628,1044,527,1137,346,1080,285,719.5657641167,6.5786479247
Ore_03045_w_M_00009.jpg,Ore,3045,w,M,634,105,601,221,641,273,527,364,542,382,449,438,941,338,1027,164,968,101,704.0673894514,6.5568740752
Ore_06342_p_F_00001.jpg,Ore,6342,p,F,730,436,693,560,739,620,614,726,629,746,509,818,1068,689,1170,497,1104,424,794.3566229625,6.6775325077
Ore_06342_p_F_00002.jpg,Ore,6342,p,F,765,438,725,566,775,623,650,731,663,750,550,822,1105,687,1201,500,1143,434,791.4495842721,6.6738661809
Ore_06342_p_F_00003.jpg,Ore,6342,p,F,714,431,729,563,798,602,718,755,742,766,661,873,1144,527,1155,320,1068,279,812.8922301128,6.7005985425
Ore_06342_p_F_00004.jpg,Ore,6342,p,F,893,473,853,593,898,652,763,751,777,769,661,830,1210,730,1310,548,1256,482,768.3587125237,6.6442566977
Ore_06342_p_F_00006.jpg,Ore,6342,p,F,830,277,777,394,814,460,672,545,680,567,559,618,1131,570,1238,397,1202,329,783.1141537335,6.6632784756
Ore_06342_p_F_00007.jpg,Ore,6342,p,F,817,283,758,402,796,465,659,546,669,567,549,618,1107,579,1231,407,1182,335,776.462347946,6.654748152
Ore_06342_p_F_00008.jpg,Ore,6342,p,F,764,125,670,215,678,287,521,315,524,340,386,341,935,503,1107,385,1086,297,781.2435955293,6.6608870033
Ore_06342_p_F_00009.jpg,Ore,6342,p,F,831,207,796,332,840,395,715,505,729,524,615,596,1188,448,1272,260,1212,194,806.4620952724,6.6926568974
Ore_06342_p_F_00010.jpg,Ore,6342,p,F,727,315,679,435,718,498,584,589,595,609,473,665,1031,602,1144,428,1094,356,774.3200601531,6.6519853025
Ore_06342_p_M_00001.jpg,Ore,6342,p,M,738,537,707,658,747,708,646,805,660,823,571,889,1052,750,1127,563,1064,507,705.8216646025,6.5593626059
Ore_06342_p_M_00002.jpg,Ore,6342,p,M,947,570,896,679,923,735,810,808,820,827,721,873,1208,836,1313,680,1264,608,684.331628509,6.5284426371
Ore_06342_p_M_00003.jpg,Ore,6342,p,M,630,470,594,578,627,627,523,710,535,725,441,778,899,697,986,534,931,473,650.5250870557,6.477779863
Ore_06342_p_M_00004.jpg,Ore,6342,p,M,624,385,588,503,627,556,518,653,533,670,440,729,934,613,1020,436,956,370,714.3548760167,6.5713798641
Ore_06342_p_M_00005.jpg,Ore,6342,p,M,722,577,681,697,716,749,603,842,615,858,521,918,1018,816,1107,647,1053,582,710.488877073,6.5659532923
Ore_06342_p_M_00006.jpg,Ore,6342,p,M,833,639,767,740,789,796,663,853,669,873,568,899,1045,934,1177,797,1137,717,676.4240944523,6.516820238
Ore_06342_p_M_00007.jpg,Ore,6342,p,M,850,465,809,569,839,616,729,694,739,709,647,752,1098,709,1197,554,1150,488,640.6949352071,6.4625534235
Ore_06342_p_M_00008.jpg,Ore,6342,p,M,869,318,826,428,861,477,739,561,752,579,651,626,1129,567,1231,398,1168,330,673.1493147883,6.5119671695
Ore_06342_p_M_00009.jpg,Ore,6342,p,M,658,95,609,213,648,267,527,359,539,374,443,428,953,346,1044,178,986,110,717.3150555292,6.5755151521
Ore_06342_w_F_00001.jpg,Ore,6342,w,F,661,464,633,593,698,645,563,768,582,788,474,864,1031,695,1114,501,1052,439,806.4677440681,6.6926639018
Ore_06342_w_F_00002.jpg,Ore,6342,w,F,641,198,635,326,692,376,588,506,607,522,509,612,1030,373,1089,164,1011,111,795.8587255984,6.6794216897
Ore_06342_w_F_00003.jpg,Ore,6342,w,F,730,347,689,473,738,537,597,646,613,667,500,734,1083,605,1176,419,1113,350,816.9913640234,6.7056285245
Ore_06342_w_F_00004.jpg,Ore,6342,w,F,751,222,710,347,754,407,628,511,646,532,522,602,1084,482,1182,291,1120,222,789.4431229952,6.6713277893
Ore_06342_w_F_00005.jpg,Ore,6342,w,F,441,341,408,470,458,526,340,639,357,657,249,733,798,567,882,373,817,312,794.0796209729,6.6771837345
Ore_06342_w_F_00006.jpg,Ore,6342,w,F,819,404,783,521,824,575,702,671,715,688,608,750,1131,639,1222,464,1163,403,734.3946864974,6.5990466041
Ore_06342_w_F_00007.jpg,Ore,6342,w,F,803,307,778,437,832,483,715,601,735,618,633,695,1156,513,1226,325,1167,267,765.5014333392,6.6405310875
Ore_06342_w_F_00008.jpg,Ore,6342,w,F,558,198,518,307,554,360,440,438,449,456,343,508,836,450,938,285,883,220,687.7903427321,6.5334840571
Ore_06342_w_M_00001.jpg,Ore,6342,w,M,725,519,688,633,718,689,613,775,626,793,519,854,1011,766,1107,590,1050,526,698.2266426057,6.5485437529
Ore_06342_w_M_00002.jpg,Ore,6342,w,M,549,581,505,699,542,749,427,838,440,855,349,907,835,818,920,652,864,587,689.6789913511,6.5362262594
Ore_06342_w_M_00003.jpg,Ore,6342,w,M,731,329,694,445,731,491,624,578,635,594,541,652,1008,558,1104,391,1047,327,674.8675590234,6.5145164628
Ore_06342_w_M_00004.jpg,Ore,6342,w,M,557,450,524,566,560,611,455,696,466,716,374,770,844,675,927,509,869,447,668.6945823352,6.5053274272
Ore_06342_w_M_00005.jpg,Ore,6342,w,M,763,328,733,439,766,479,667,563,678,578,599,627,1030,533,1111,373,1052,318,625.5843490512,6.4386861714
Ore_06342_w_M_00006.jpg,Ore,6342,w,M,667,132,638,251,687,300,566,405,580,419,487,482,979,357,1059,182,999,118,709.4346732121,6.564468418
Ore_06342_w_M_00007.jpg,Ore,6342,w,M,711,356,680,465,717,509,617,596,628,612,544,668,988,569,1070,404,1008,345,642.6896607228,6.465661965
Ore_06342_w_M_00008.jpg,Ore,6342,w,M,718,98,681,213,723,266,592,371,605,386,505,448,1026,338,1116,164,1057,97,736.4375209223,6.6018243999
Ore_06342_w_M_00009.jpg,Ore,6342,w,M,882,409,818,525,849,577,721,652,730,670,630,713,1134,684,1245,533,1198,464,703.2257421657,6.5556779529
Ore_06372_p_F_00001.jpg,Ore,6372,p,F,628,521,609,644,659,693,557,807,577,823,484,899,973,716,1043,515,973,463,739.0766010518,6.6054015706
Ore_06372_p_F_00002.jpg,Ore,6372,p,F,670,511,635,632,680,693,556,804,572,826,461,899,1007,752,1100,552,1033,494,785.8152171825,6.6667216721
Ore_06372_p_F_00003.jpg,Ore,6372,p,F,700,453,667,580,714,641,596,753,611,775,507,847,1064,681,1142,482,1072,421,801.4672655685,6.6864441298
Ore_06372_p_F_00004.jpg,Ore,6372,p,F,636,447,606,564,645,609,550,704,561,722,463,788,936,655,1011,475,950,423,681.381276852,6.5241220274
Ore_06372_p_F_00005.jpg,Ore,6372,p,F,560,545,520,662,563,727,429,826,444,847,321,913,898,807,999,619,938,553,799.4288238764,6.6838975025
Ore_06372_p_F_00006.jpg,Ore,6372,p,F,670,442,645,563,691,617,593,725,610,741,508,820,1016,649,1090,457,1023,401,746.0120642456,6.614741772
Ore_06372_p_F_00007.jpg,Ore,6372,p,F,760,472,711,587,748,654,617,741,630,762,519,816,1059,751,1171,572,1118,505,760.7919850028,6.6343599762
Ore_06372_p_F_00008.jpg,Ore,6372,p,F,662,394,621,517,666,579,539,685,555,707,437,778,1001,642,1099,451,1034,388,798.084233928,6.6822141482
Ore_06372_p_F_00009.jpg,Ore,6372,p,F,651,329,639,457,697,510,595,640,614,657,515,752,1041,496,1092,293,1020,243,801.2203192631,6.6861359645
Ore_06372_p_F_00010.jpg,Ore,6372,p,F,717,470,642,571,660,646,504,700,515,728,367,750,943,837,1110,690,1076,605,802.9059720789,6.6882376113
Ore_06372_p_M_00001.jpg,Ore,6372,p,M,693,440,666,559,705,609,603,711,619,727,530,791,1011,645,1083,461,1017,409,704.4018739328,6.5573490369
Ore_06372_p_M_00002.jpg,Ore,6372,p,M,690,496,682,612,725,650,647,759,663,770,588,847,1005,644,1050,463,986,418,655.6897979312,6.4856878081
Ore_06372_p_M_00003.jpg,Ore,6372,p,M,602,469,568,584,603,643,494,740,509,759,411,820,917,702,1004,516,940,455,728.5190457359,6.5910137691
Ore_06372_p_M_00004.jpg,Ore,6372,p,M,642,458,614,569,651,615,553,711,569,726,482,787,938,660,1014,480,945,424,668.4429669014,6.5049510779
Ore_06372_p_M_00005.jpg,Ore,6372,p,M,751,582,738,706,788,749,694,857,714,874,621,949,1092,760,1148,564,1076,518,707.7234236935,6.5620533729
Ore_06372_p_M_00006.jpg,Ore,6372,p,M,847,537,788,646,815,704,692,776,702,795,596,839,1107,813,1216,651,1168,585,707.5312321336,6.5617817729
Ore_06372_p_M_00007.jpg,Ore,6372,p,M,690,463,663,577,700,623,601,712,614,729,527,789,980,669,1055,494,998,442,659.9052120486,6.4920962066
Ore_06372_p_M_00008.jpg,Ore,6372,p,M,666,165,656,279,704,321,611,433,627,446,547,521,990,339,1045,154,977,104,676.0235038649,6.5162278445
Ore_06372_p_M_00009.jpg,Ore,6372,p,M,715,222,690,331,723,384,627,482,640,498,554,562,1008,430,1083,246,1017,192,670.4549036123,6.5079564426
Ore_06372_p_M_00010.jpg,Ore,6372,p,M,843,174,780,279,809,331,686,397,695,416,593,451,1079,448,1198,305,1154,234,680.0258165034,6.5221307629
Ore_06372_w_F_00001.jpg,Ore,6372,w,F,696,448,668,581,724,638,591,764,611,782,498,862,1077,669,1156,470,1089,409,834.8039024559,6.7271968499
Ore_06372_w_F_00002.jpg,Ore,6372,w,F,742,85,697,210,747,277,600,384,615,406,492,470,1086,366,1190,176,1130,100,826.8499796752,6.7176232755
Ore_06372_w_F_00003.jpg,Ore,6372,w,F,685,163,645,279,689,333,559,424,572,444,467,500,988,413,1088,242,1033,174,733.7149007316,6.5981205345
Ore_06372_w_F_00004.jpg,Ore,6372,w,F,769,321,748,447,798,495,689,612,707,626,613,705,1109,513,1179,325,1113,269,742.7405708291,6.6103468193
Ore_06372_w_F_00005.jpg,Ore,6372,w,F,690,160,638,274,669,337,527,416,536,437,418,485,974,454,1101,288,1053,213,772.099878398,6.6491139178
Ore_06372_w_F_00006.jpg,Ore,6372,w,F,640,380,606,503,654,555,527,657,542,674,436,738,959,615,1050,434,984,369,742.957902202,6.6106393839
Ore_06372_w_F_00007.jpg,Ore,6372,w,F,736,192,697,313,738,370,612,466,624,484,515,545,1053,445,1157,270,1101,198,762.0797566893,6.6360512178
Ore_06372_w_F_00008.jpg,Ore,6372,w,F,631,108,605,235,651,300,524,422,540,442,431,523,1005,326,1086,134,1014,72,828.1434389981,6.7191863749
Ore_06372_w_F_00009.jpg,Ore,6372,w,F,739,169,727,303,781,346,686,470,702,484,612,569,1113,327,1155,125,1083,82,764.0129434622,6.6385847307
Ore_06372_w_F_00010.jpg,Ore,6372,w,F,724,95,663,217,696,281,564,362,577,384,461,430,1009,387,1129,217,1081,144,767.4652362739,6.6430931837
Ore_06372_w_M_00001.jpg,Ore,6372,w,M,446,398,408,515,448,563,337,657,351,673,261,728,736,624,823,451,760,388,686.3607732899,6.5314033981
Ore_06372_w_M_00002.jpg,Ore,6372,w,M,469,530,408,632,428,684,310,739,319,758,219,790,675,807,796,669,760,599,644.3698041067,6.4682727913
Ore_06372_w_M_00003.jpg,Ore,6372,w,M,618,346,577,464,615,515,500,609,513,626,420,679,903,580,988,408,933,346,691.2884909918,6.5385572345
Ore_06372_w_M_00004.jpg,Ore,6372,w,M,816,178,778,283,811,327,705,406,712,420,631,465,1066,401,1161,248,1110,184,628.3473915315,6.4430931848
Ore_06372_w_M_00005.jpg,Ore,6372,w,M,561,488,543,605,587,645,495,750,509,764,432,828,872,666,937,482,867,427,670.9870010332,6.5087497643
Ore_06372_w_M_00006.jpg,Ore,6372,w,M,764,278,732,381,765,429,660,510,669,527,587,575,1032,495,1116,342,1061,280,635.3966390286,6.4542494323
Ore_06372_w_M_00007.jpg,Ore,6372,w,M,585,443,548,558,589,611,472,704,485,721,387,778,885,680,980,498,924,434,716.645115955,6.5745807612
Ore_10212_p_F_00001.jpg,Ore,10212,p,F,707,540,628,635,645,714,484,758,490,785,350,800,927,915,1095,774,1066,684,808.8970542933,6.6956716584
Ore_10212_p_F_00002.jpg,Ore,10212,p,F,732,442,654,541,674,615,512,666,518,693,389,713,959,795,1118,649,1082,565,794.6610738058,6.6779157015
Ore_10212_p_F_00003.jpg,Ore,10212,p,F,583,354,536,476,570,550,441,642,455,666,334,727,908,638,1022,452,964,377,807.925189056,6.6944694664
Ore_10212_p_F_00004.jpg,Ore,10212,p,F,805,460,752,574,789,628,660,707,669,726,562,771,1083,726,1190,562,1140,492,721.8240782905,6.5817814503
Ore_10212_p_F_00005.jpg,Ore,10212,p,F,663,273,632,400,686,458,565,571,586,592,468,670,1020,507,1112,298,1044,233,804.253000547,6.689913897
Ore_10212_p_F_00006.jpg,Ore,10212,p,F,818,381,729,475,737,545,593,585,598,611,478,622,1008,739,1170,625,1149,535,762.037327753,6.635995541
Ore_10212_p_F_00007.jpg,Ore,10212,p,F,743,331,673,436,697,510,550,575,562,602,429,635,1012,659,1150,501,1106,423,796.36661016,6.6800596453
Ore_10212_p_F_00008.jpg,Ore,10212,p,F,927,102,838,189,848,266,684,288,687,314,552,310,1088,497,1276,387,1260,289,790.9312373539,6.6732110327
Ore_10212_p_F_00009.jpg,Ore,10212,p,F,774,129,689,221,703,291,549,323,551,349,424,356,960,493,1121,372,1098,289,759.313871568,6.6324152249
Ore_10212_p_F_00010.jpg,Ore,10212,p,F,812,66,727,161,745,236,581,276,586,303,454,314,1003,431,1174,300,1146,210,780.291256163,6.6596672553
Ore_10212_p_M_00001.jpg,Ore,10212,p,M,658,509,589,583,594,642,454,664,456,685,352,683,792,836,950,727,926,647,650.4902424753,6.4777262978
Ore_10212_p_M_00002.jpg,Ore,10212,p,M,431,428,402,536,434,588,326,675,338,691,249,748,707,655,801,483,738,419,665.849499178,6.5010636678
Ore_10212_p_M_00003.jpg,Ore,10212,p,M,342,103,318,215,363,248,260,349,273,363,191,422,632,296,710,122,643,64,652.2869171018,6.480484522
Ore_10212_p_M_00004.jpg,Ore,10212,p,M,406,405,374,512,410,560,301,647,311,661,220,716,680,625,774,460,716,394,663.2809024505,6.4971985844
Ore_10212_p_M_00005.jpg,Ore,10212,p,M,854,498,856,612,909,649,828,773,847,786,770,869,1208,626,1236,431,1152,388,695.3280600631,6.5443837631
Ore_10212_p_M_00006.jpg,Ore,10212,p,M,764,307,764,426,811,465,732,587,751,597,675,681,1115,444,1154,242,1074,195,708.190966085,6.5627137834
Ore_10212_p_M_00007.jpg,Ore,10212,p,M,761,155,751,273,798,315,710,431,725,447,647,522,1100,314,1155,119,1076,71,705.6824907689,6.5591654065
Ore_10212_p_M_00008.jpg,Ore,10212,p,M,684,231,637,335,668,392,539,470,548,489,452,534,944,496,1055,339,1006,267,694.9463608398,6.5438346639
Ore_10212_p_M_00009.jpg,Ore,10212,p,M,567,467,548,582,588,622,500,719,514,734,431,799,865,649,931,471,867,420,650.7042338882,6.4780552131
Ore_10212_p_M_00010.jpg,Ore,10212,p,M,762,317,684,405,697,463,561,498,569,520,459,529,932,640,1089,519,1057,436,684.2700896251,6.5283527076
Ore_10212_w_F_00001.jpg,Ore,10212,w,F,656,464,679,595,751,624,685,777,710,786,641,901,1072,526,1066,316,983,286,788.0497728218,6.6695612513
Ore_10212_w_F_00002.jpg,Ore,10212,w,F,582,240,583,371,642,416,562,550,585,565,500,663,978,355,1007,151,932,108,786.945854413,6.6681594461
Ore_10212_w_F_00003.jpg,Ore,10212,w,F,705,264,662,392,706,456,574,560,591,582,475,648,1039,521,1135,336,1077,268,796.8687330908,6.680689964
Ore_10212_w_F_00004.jpg,Ore,10212,w,F,762,167,693,273,723,339,564,407,571,429,454,460,1016,489,1146,349,1113,266,771.7873915644,6.6487091126
Ore_10212_w_F_00005.jpg,Ore,10212,w,F,692,161,626,264,651,337,495,398,501,422,374,452,941,502,1087,349,1053,270,785.7367384959,6.666621798
Ore_10212_w_F_00006.jpg,Ore,10212,w,F,627,181,563,298,595,367,441,446,454,469,323,514,913,501,1042,340,997,259,805.9466483583,6.6920175472
Ore_10212_w_F_00007.jpg,Ore,10212,w,F,668,216,607,336,639,405,488,496,499,518,382,570,971,513,1093,343,1045,270,817.4801390724,6.7062266078
Ore_10212_w_F_00008.jpg,Ore,10212,w,F,615,234,638,375,708,398,645,553,669,562,605,672,1035,295,1030,81,949,54,797.923276735,6.6820124484
Ore_10212_w_F_00009.jpg,Ore,10212,w,F,691,155,636,273,679,338,529,426,543,448,417,498,988,451,1115,276,1068,202,795.3009213848,6.6787205605
Ore_10212_w_F_00010.jpg,Ore,10212,w,F,604,138,576,266,624,312,520,418,533,434,436,507,941,338,1015,151,953,96,740.2412519653,6.6069761492
